Company,RAM,Storage,Battery,Price
5,6,128,5700,12134.0
1,8,64,5400,20088.0
2,6,256,7900,24358.0
8,4,64,6900,6518.0
2,8,64,7600,13132.0
5,6,128,7800,12176.0
6,8,128,6800,11956.0
8,6,64,3400,6748.0
2,6,256,4600,24292.0
4,6,256,5600,20312.0
4,6,64,6000,8800.0
8,6,256,7800,18356.0
7,8,64,5500,7590.0
4,8,64,7500,9130.0
6,6,64,7800,7836.0
4,6,128,4100,12602.0
2,6,64,4400,12768.0
1,8,128,6200,23944.0
8,6,64,7900,6838.0
3,4,256,3600,21972.0
6,4,64,5200,7484.0
7,8,256,6500,19130.0
6,6,64,6400,7808.0
4,6,64,4200,8764.0
8,6,64,8000,6840.0
8,6,256,7200,18344.0
1,8,128,7200,23964.0
7,4,64,3700,6954.0
5,6,256,4600,19792.0
4,8,256,3800,20576.0
7,4,64,6600,7012.0
5,8,128,3400,12388.0
5,4,256,3500,19470.0
8,8,256,3500,18570.0
3,8,128,3900,14898.0
6,8,128,5400,11928.0
5,6,64,4800,8276.0
8,6,256,5800,18316.0
8,4,64,5900,6498.0
4,6,64,4500,8770.0
5,4,128,5500,11830.0
7,4,128,4000,10800.0
7,6,128,3200,11084.0
4,6,64,4900,8778.0
5,4,64,5600,7992.0
4,4,64,4300,8466.0
7,6,256,6800,18836.0
8,4,256,5900,18018.0
8,6,128,6100,10642.0
2,8,64,6500,13110.0
2,4,64,7700,12534.0
3,6,256,3600,22272.0
3,4,256,7900,22058.0
5,4,128,3000,11780.0
5,4,64,5600,7992.0
1,4,128,5600,23332.0
4,6,128,3800,12596.0
7,8,64,8000,7640.0
8,8,128,7600,10972.0
8,4,64,5200,6484.0
4,4,128,7000,12360.0
1,8,64,3600,20052.0
5,8,128,5100,12422.0
5,6,128,7300,12166.0
1,6,64,7900,19838.0
7,4,128,7800,10876.0
6,6,64,5500,7790.0
5,4,256,3700,19474.0
7,6,128,3500,11090.0
4,6,256,5800,20316.0
6,6,256,5300,19306.0
2,4,64,3700,12454.0
7,6,64,7600,7332.0
5,4,64,8000,8040.0
6,8,64,7200,8124.0
6,8,256,6600,19632.0
3,8,128,8000,14980.0
2,8,64,3400,13048.0
8,4,128,4900,10318.0
2,8,128,4400,16908.0
5,4,256,3900,19478.0
2,8,64,3900,13058.0
5,6,128,6000,12140.0
6,4,128,3900,11298.0
2,6,256,4200,24284.0
3,6,256,5200,22304.0
6,6,64,5800,7796.0
7,4,64,3400,6948.0
4,8,256,4200,20584.0
4,4,256,3600,19972.0
5,4,256,5100,19502.0
7,8,256,6800,19136.0
8,4,64,6100,6502.0
6,6,64,6000,7800.0
3,6,64,7200,10824.0
5,6,256,3200,19764.0
3,4,64,7800,10536.0
7,8,256,6400,19128.0
1,4,256,7100,31042.0
6,6,128,3100,11582.0
4,8,64,4800,9076.0
7,6,256,4000,18780.0
6,6,64,4800,7776.0
8,6,256,5200,18304.0
5,8,64,3000,8540.0
4,6,128,6100,12642.0
8,4,128,6300,10346.0
8,6,128,7000,10660.0
5,4,128,4600,11812.0
6,6,64,4800,7776.0
1,6,256,8000,31360.0
7,8,64,7700,7634.0
3,4,64,6700,10514.0
2,8,256,4100,24582.0
4,6,256,4000,20280.0
6,8,64,3600,8052.0
4,6,256,4700,20294.0
2,8,128,4000,16900.0
7,6,128,7100,11162.0
6,4,64,5800,7496.0
3,6,64,3000,10740.0
3,6,64,3700,10754.0
8,8,128,5500,10930.0
1,4,256,5200,31004.0
6,8,64,6600,8112.0
1,8,256,5000,31600.0
2,4,256,5800,24016.0
5,8,64,6300,8606.0
3,6,256,6900,22338.0
5,8,128,6400,12448.0
8,8,256,3100,18562.0
6,4,256,7200,19044.0
1,8,256,3100,31562.0
4,6,128,3900,12598.0
6,6,128,5600,11632.0
1,6,128,4700,23614.0
1,6,64,6000,19800.0
2,6,128,3300,16586.0
6,6,64,6400,7808.0
7,6,64,6200,7304.0
7,4,64,3700,6954.0
7,6,64,7900,7338.0
6,6,128,7900,11678.0
2,8,128,6800,16956.0
4,4,256,4900,19998.0
1,6,256,7500,31350.0
7,4,64,4700,6974.0
2,4,256,5800,24016.0
7,8,64,3600,7552.0
7,4,256,5600,18512.0
6,8,64,6800,8116.0
2,8,64,4400,13068.0
6,8,256,5500,19610.0
8,8,256,5900,18618.0
3,6,256,3500,22270.0
1,8,128,5300,23926.0
3,6,64,5800,10796.0
8,6,256,7600,18352.0
6,4,256,4200,18984.0
2,8,256,7000,24640.0
2,6,64,3200,12744.0
3,6,256,7200,22344.0
2,8,64,5400,13088.0
5,6,64,5300,8286.0
5,6,64,7800,8336.0
4,4,64,5300,8486.0
4,6,64,4100,8762.0
6,8,128,5100,11922.0
1,4,64,4400,19468.0
8,8,256,4100,18582.0
1,6,256,6200,31324.0
1,8,128,7000,23960.0
3,8,128,5600,14932.0
2,8,64,4800,13076.0
8,8,256,4900,18598.0
5,4,64,7300,8026.0
8,6,256,4900,18298.0
7,4,64,5600,6992.0
7,4,256,5400,18508.0
1,6,64,4400,19768.0
7,4,64,5000,6980.0
4,8,256,6000,20620.0
2,8,128,4900,16918.0
6,4,256,6900,19038.0
8,4,256,5300,18006.0
6,4,256,4500,18990.0
7,8,256,3800,19076.0
2,6,256,5200,24304.0
8,8,256,3800,18576.0
4,8,64,6800,9116.0
2,8,64,5500,13090.0
1,8,256,7300,31646.0
1,4,64,7500,19530.0
8,4,128,4900,10318.0
6,4,128,7000,11360.0
8,4,256,5400,18008.0
3,8,256,4900,22598.0
3,8,256,7900,22658.0
6,4,256,6400,19028.0
3,8,256,5400,22608.0
2,8,128,4000,16900.0
6,8,64,7100,8122.0
4,6,256,3100,20262.0
5,6,128,3600,12092.0
8,6,128,7000,10660.0
4,8,128,5200,12924.0
6,8,64,7100,8122.0
7,4,64,4600,6972.0
1,8,128,3000,23880.0
2,8,256,7400,24648.0
2,6,256,5300,24306.0
2,8,128,4700,16914.0
8,4,128,3400,10288.0
6,8,128,5700,11934.0
2,8,128,7000,16960.0
1,4,256,5400,31008.0
1,6,256,4900,31298.0
4,6,128,8000,12680.0
1,6,128,7300,23666.0
5,4,128,4100,11802.0
3,4,256,7600,22052.0
6,4,128,7600,11372.0
6,6,64,4000,7760.0
1,8,256,4200,31584.0
3,8,64,3700,11054.0
6,6,128,6200,11644.0
8,4,256,7500,18050.0
3,6,256,5100,22302.0
4,8,256,7400,20648.0
8,4,64,3000,6440.0
8,4,256,6200,18024.0
5,8,128,7200,12464.0
5,6,64,5000,8280.0
6,4,64,7200,7524.0
8,8,64,4600,7072.0
8,8,256,5500,18610.0
6,8,128,7900,11978.0
3,6,256,7700,22354.0
7,6,128,3100,11082.0
7,4,64,5200,6984.0
1,4,128,6800,23356.0
4,8,128,5000,12920.0
6,4,64,6600,7512.0
1,8,256,4900,31598.0
7,8,256,5000,19100.0
7,8,64,7900,7638.0
3,8,128,3400,14888.0
4,4,64,3600,8452.0
1,8,256,4100,31582.0
3,6,64,5100,10782.0
8,8,256,5500,18610.0
1,4,128,4000,23300.0
6,4,64,7200,7524.0
6,4,128,5700,11334.0
8,6,128,8000,10680.0
1,8,64,5800,20096.0
7,4,64,5300,6986.0
1,4,64,3200,19444.0
2,4,128,4700,16314.0
1,6,256,7500,31350.0
6,8,64,6600,8112.0
7,8,128,3300,11386.0
8,6,64,5900,6798.0
8,8,128,6900,10958.0
5,6,128,6600,12152.0
7,4,256,5600,18512.0
5,8,128,6300,12446.0
5,6,256,3400,19768.0
3,4,64,7600,10532.0
2,4,128,7100,16362.0
6,4,64,5100,7482.0
3,8,128,4100,14902.0
2,6,64,5700,12794.0
3,8,256,6000,22620.0
8,4,64,3200,6444.0
1,6,256,4100,31282.0
5,6,256,5600,19812.0
6,6,64,7700,7834.0
8,4,256,6100,18022.0
7,4,64,3000,6940.0
6,8,256,4100,19582.0
8,6,256,5800,18316.0
3,6,256,5600,22312.0
2,8,256,5400,24608.0
1,8,64,3900,20058.0
5,6,256,6500,19830.0
3,4,64,8000,10540.0
7,8,64,7000,7620.0
7,4,128,6000,10840.0
3,6,128,6800,14656.0
1,4,64,6000,19500.0
6,6,128,4200,11604.0
8,4,64,6600,6512.0
1,6,128,3700,23594.0
4,6,64,5900,8798.0
7,6,64,4900,7278.0
2,8,64,4400,13068.0
2,4,64,4000,12460.0
6,8,128,3400,11888.0
1,8,128,3500,23890.0
2,8,64,3500,13050.0
5,6,128,6100,12142.0
8,4,256,4000,17980.0
2,4,128,4300,16306.0
6,6,256,4500,19290.0
3,6,128,7300,14666.0
6,8,64,4600,8072.0
3,4,256,7800,22056.0
4,6,256,4000,20280.0
1,6,128,6600,23652.0
4,8,64,8000,9140.0
8,6,256,5000,18300.0
7,8,64,5600,7592.0
5,4,256,4800,19496.0
4,8,256,5800,20616.0
8,6,256,5400,18308.0
3,8,128,7100,14962.0
1,8,256,5500,31610.0
2,6,64,4700,12774.0
7,6,256,6200,18824.0
7,6,128,4700,11114.0
2,6,256,6400,24328.0
1,8,128,5000,23920.0
6,4,256,5200,19004.0
4,4,128,4500,12310.0
2,6,128,6500,16650.0
1,4,128,7700,23374.0
4,4,64,5800,8496.0
8,8,64,4100,7062.0
6,8,256,5700,19614.0
4,4,64,5900,8498.0
1,8,128,4500,23910.0
7,8,64,4400,7568.0
6,6,128,3100,11582.0
8,4,64,5600,6492.0
1,8,256,7500,31650.0
2,4,128,6200,16344.0
2,6,256,3100,24262.0
1,8,128,3800,23896.0
6,4,256,4700,18994.0
2,6,128,6900,16658.0
8,4,128,5500,10330.0
6,6,64,5000,7780.0
2,4,256,5800,24016.0
1,8,256,5400,31608.0
4,8,128,4400,12908.0
4,6,256,5300,20306.0
8,6,256,4000,18280.0
5,8,64,6900,8618.0
7,8,128,6600,11452.0
5,4,64,6900,8018.0
8,4,64,5700,6494.0
2,6,64,5200,12784.0
2,6,256,5400,24308.0
2,6,128,7000,16660.0
5,4,256,6200,19524.0
7,8,256,6300,19126.0
2,4,128,5900,16338.0
3,8,64,3500,11050.0
5,6,64,3600,8252.0
1,8,256,5000,31600.0
6,6,128,7100,11662.0
3,6,128,6000,14640.0
4,4,64,4500,8470.0
6,6,64,3500,7750.0
1,6,128,4600,23612.0
5,4,64,6600,8012.0
4,6,256,5000,20300.0
3,8,128,4300,14906.0
6,8,64,7700,8134.0
2,6,256,5300,24306.0
7,8,128,6000,11440.0
6,6,256,7900,19358.0
6,6,128,4100,11602.0
6,8,128,3800,11896.0
6,4,64,6400,7508.0
1,6,64,4900,19778.0
1,6,256,6600,31332.0
4,6,64,3600,8752.0
6,6,128,4600,11612.0
6,8,128,5000,11920.0
6,8,256,4300,19586.0
3,6,64,5600,10792.0
5,6,64,3800,8256.0
7,4,128,8000,10880.0
3,8,256,6100,22622.0
2,4,64,5400,12488.0
3,8,64,4800,11076.0
4,8,128,7500,12970.0
7,4,256,4800,18496.0
8,8,64,4200,7064.0
1,4,64,6600,19512.0
6,4,256,6700,19034.0
1,6,128,3800,23596.0
3,4,64,4700,10474.0
1,4,64,7700,19534.0
8,6,64,3800,6756.0
6,8,128,3000,11880.0
3,8,64,6700,11114.0
5,8,256,5600,20112.0
5,6,64,3400,8248.0
8,8,128,5000,10920.0
2,8,128,7500,16970.0
8,4,256,5800,18016.0
4,4,256,4500,19990.0
7,8,256,6500,19130.0
2,4,256,5000,24000.0
1,6,64,6300,19806.0
8,8,256,5500,18610.0
4,6,64,6000,8800.0
3,4,64,4400,10468.0
2,6,256,5100,24302.0
2,4,256,3100,23962.0
7,6,256,4700,18794.0
3,4,64,6600,10512.0
8,4,256,5300,18006.0
7,4,64,4400,6968.0
4,6,128,4900,12618.0
7,8,256,4300,19086.0
7,6,256,6300,18826.0
2,4,64,4600,12472.0
1,8,128,3200,23884.0
1,8,64,7600,20132.0
6,8,256,7900,19658.0
4,8,256,3000,20560.0
4,6,256,3700,20274.0
4,8,64,6600,9112.0
2,4,128,4600,16312.0
4,6,256,7000,20340.0
4,6,128,6000,12640.0
3,8,64,6700,11114.0
4,4,64,3600,8452.0
1,8,64,4000,20060.0
7,6,256,4900,18798.0
6,6,256,5400,19308.0
5,4,256,3900,19478.0
7,4,256,7200,18544.0
4,4,128,8000,12380.0
1,8,128,7700,23974.0
5,4,256,5200,19504.0
6,8,256,5500,19610.0
1,8,128,3400,23888.0
8,6,128,6300,10646.0
6,8,128,4600,11912.0
5,6,64,7500,8330.0
8,4,64,7900,6538.0
3,6,64,8000,10840.0
3,8,64,6600,11112.0
3,6,64,6000,10800.0
3,4,128,7900,14378.0
4,8,128,5300,12926.0
4,4,64,4800,8476.0
8,4,64,3200,6444.0
7,6,64,6500,7310.0
2,6,64,3100,12742.0
5,6,128,3000,12080.0
3,6,256,7000,22340.0
4,8,256,7600,20652.0
8,6,64,7200,6824.0
5,8,256,4100,20082.0
1,4,64,6100,19502.0
2,6,256,5200,24304.0
5,6,64,4300,8266.0
7,8,256,7700,19154.0
1,4,128,3500,23290.0
5,6,128,3100,12082.0
8,8,256,3900,18578.0
6,4,64,7800,7536.0
1,4,128,6800,23356.0
7,6,256,7100,18842.0
4,6,128,5200,12624.0
5,6,64,3300,8246.0
8,8,64,3800,7056.0
2,8,256,5000,24600.0
4,6,64,5000,8780.0
4,8,128,6600,12952.0
7,4,64,4800,6976.0
2,8,256,7500,24650.0
4,8,256,5100,20602.0
3,4,64,7700,10534.0
1,6,256,5800,31316.0
7,8,128,6000,11440.0
8,4,256,3200,17964.0
4,4,64,6100,8502.0
4,6,256,3100,20262.0
2,6,128,3800,16596.0
5,6,256,4500,19790.0
1,4,256,6600,31032.0
2,4,256,6800,24036.0
6,6,64,3700,7754.0
5,6,128,5000,12120.0
7,8,64,3500,7550.0
1,4,64,7100,19522.0
4,4,64,6300,8506.0
3,8,256,7100,22642.0
8,4,256,5900,18018.0
1,8,64,6900,20118.0
1,4,128,7500,23370.0
5,8,256,4800,20096.0
4,6,128,5100,12622.0
6,4,64,5900,7498.0
8,4,128,4200,10304.0
8,6,128,3800,10596.0
2,6,64,4000,12760.0
2,8,64,3400,13048.0
7,4,128,4700,10814.0
6,8,64,6700,8114.0
3,6,256,7800,22356.0
2,8,64,4400,13068.0
3,6,64,5000,10780.0
8,8,256,3900,18578.0
6,6,64,6400,7808.0
4,4,256,6600,20032.0
3,4,256,5700,22014.0
3,8,64,7200,11124.0
1,6,128,3000,23580.0
3,6,64,7700,10834.0
8,4,256,8000,18060.0
1,4,128,7600,23372.0
1,4,128,4000,23300.0
4,6,256,5100,20302.0
4,4,128,7400,12368.0
6,4,256,7800,19056.0
2,6,128,4100,16602.0
6,8,64,7600,8132.0
8,6,128,6300,10646.0
7,6,256,7600,18852.0
4,6,256,3300,20266.0
8,6,256,5700,18314.0
8,8,128,6700,10954.0
7,8,256,7100,19142.0
2,4,64,3300,12446.0
5,8,64,7900,8638.0
5,8,128,7700,12474.0
8,6,128,5700,10634.0
1,4,256,4600,30992.0
7,6,256,5100,18802.0
2,6,128,6200,16644.0
4,4,256,8000,20060.0
1,4,64,5900,19498.0
3,4,64,7100,10522.0
2,4,128,5800,16336.0
1,4,256,7600,31052.0
1,6,64,6200,19804.0
4,4,256,5700,20014.0
1,4,256,8000,31060.0
3,4,64,4700,10474.0
7,6,128,7700,11174.0
6,4,64,6300,7506.0
4,4,256,3600,19972.0
8,4,64,7600,6532.0
8,6,256,6000,18320.0
7,4,64,6900,7018.0
7,4,256,6800,18536.0
3,8,64,7600,11132.0
5,8,64,3100,8542.0
7,8,64,7800,7636.0
1,8,256,4800,31596.0
4,4,256,5100,20002.0
8,8,64,7500,7130.0
1,4,128,7200,23364.0
2,4,64,4900,12478.0
7,4,256,5000,18500.0
4,8,128,6800,12956.0
7,8,256,7100,19142.0
7,6,64,6900,7318.0
5,8,256,6800,20136.0
1,8,128,5000,23920.0
4,4,256,6400,20028.0
4,8,256,3500,20570.0
4,4,64,7900,8538.0
8,8,128,5800,10936.0
1,6,64,5300,19786.0
4,6,128,5000,12620.0
1,6,256,5400,31308.0
2,4,128,8000,16380.0
5,4,256,7400,19548.0
3,6,64,4900,10778.0
3,6,256,4700,22294.0
2,4,64,6800,12516.0
1,6,256,7400,31348.0
5,8,64,6100,8602.0
1,4,64,6800,19516.0
1,8,64,3600,20052.0
4,4,256,4300,19986.0
7,6,256,4000,18780.0
3,8,64,7500,11130.0
6,6,128,6500,11650.0
2,8,256,7100,24642.0
5,6,128,4700,12114.0
4,6,128,5400,12628.0
8,4,64,7800,6536.0
6,8,256,3300,19566.0
2,4,64,4500,12470.0
6,8,64,7900,8138.0
1,8,256,3900,31578.0
6,4,128,4800,11316.0
2,6,64,4300,12766.0
3,8,64,7300,11126.0
1,4,128,7000,23360.0
6,6,128,7200,11664.0
5,6,128,6800,12156.0
5,4,128,5500,11830.0
6,4,128,7100,11362.0
8,6,128,4900,10618.0
5,4,128,7500,11870.0
8,4,128,5400,10328.0
2,6,64,3300,12746.0
2,4,128,5400,16328.0
7,6,128,4400,11108.0
1,6,256,4600,31292.0
7,4,128,7000,10860.0
7,6,64,7600,7332.0
5,6,64,7200,8324.0
4,8,64,6800,9116.0
3,6,256,4400,22288.0
8,8,64,5200,7084.0
6,6,128,4400,11608.0
5,6,64,4300,8266.0
3,4,64,5000,10480.0
1,8,64,5300,20086.0
8,6,256,4400,18288.0
1,4,256,5000,31000.0
1,4,128,6300,23346.0
6,8,256,5100,19602.0
8,6,256,4300,18286.0
4,6,128,3600,12592.0
3,8,64,8000,11140.0
8,4,256,5300,18006.0
6,6,64,3300,7746.0
2,6,256,6900,24338.0
7,6,128,5100,11122.0
8,6,256,3800,18276.0
8,6,128,4300,10606.0
5,4,64,5900,7998.0
2,8,256,4600,24592.0
6,4,64,3000,7440.0
5,4,256,5500,19510.0
7,8,256,3400,19068.0
8,8,256,3400,18568.0
8,8,256,6800,18636.0
1,4,128,3700,23294.0
2,8,64,7600,13132.0
2,6,256,3900,24278.0
2,6,256,7700,24354.0
6,6,64,6200,7804.0
2,6,128,6700,16654.0
7,8,256,4300,19086.0
5,4,256,4700,19494.0
2,4,64,5200,12484.0
3,4,128,4700,14314.0
7,4,64,3400,6948.0
5,6,128,3000,12080.0
8,6,64,7100,6822.0
2,4,64,3000,12440.0
5,6,256,3000,19760.0
1,6,64,4000,19760.0
4,6,64,4100,8762.0
3,4,128,4300,14306.0
5,6,64,5200,8284.0
7,8,256,4500,19090.0
6,6,64,7400,7828.0
8,4,128,5000,10320.0
5,8,64,6000,8600.0
1,6,64,8000,19840.0
5,8,256,5200,20104.0
8,8,256,7900,18658.0
4,6,128,3400,12588.0
1,4,64,5100,19482.0
6,4,64,4400,7468.0
6,6,64,6200,7804.0
5,6,256,4000,19780.0
8,4,128,5800,10336.0
6,6,64,3400,7748.0
5,4,128,5700,11834.0
1,6,128,6500,23650.0
7,8,256,5000,19100.0
5,6,256,6000,19820.0
2,4,64,6200,12504.0
7,8,256,3100,19062.0
7,4,64,6200,7004.0
2,4,64,4200,12464.0
5,6,64,6200,8304.0
4,4,128,4000,12300.0
7,6,64,4700,7274.0
3,4,256,7000,22040.0
8,4,256,4900,17998.0
7,6,256,4500,18790.0
4,8,256,7500,20650.0
7,4,128,3800,10796.0
5,6,256,3900,19778.0
2,8,256,6400,24628.0
4,4,256,5800,20016.0
1,8,256,6300,31626.0
5,6,64,6400,8308.0
2,8,128,3300,16886.0
7,4,128,5600,10832.0
8,6,128,4900,10618.0
6,6,128,7300,11666.0
6,8,128,4100,11902.0
6,4,256,6700,19034.0
8,4,128,4300,10306.0
3,6,256,3300,22266.0
1,6,64,3500,19750.0
5,8,128,6400,12448.0
5,8,256,4800,20096.0
3,6,128,5600,14632.0
3,6,256,8000,22360.0
7,8,64,5500,7590.0
7,8,256,5300,19106.0
4,6,128,3300,12586.0
5,8,256,7100,20142.0
5,8,256,6900,20138.0
4,6,64,7600,8832.0
5,6,256,4400,19788.0
8,8,128,3000,10880.0
5,6,128,5800,12136.0
4,4,64,7400,8528.0
5,6,128,5900,12138.0
2,6,64,4100,12762.0
7,4,256,4100,18482.0
3,4,128,3700,14294.0
4,4,256,5100,20002.0
8,4,256,5300,18006.0
5,6,256,3900,19778.0
3,8,128,5300,14926.0
4,6,64,5600,8792.0
8,6,128,3500,10590.0
1,6,128,4000,23600.0
3,6,64,6000,10800.0
4,4,256,6200,20024.0
6,6,256,7200,19344.0
8,4,256,7900,18058.0
7,8,64,3900,7558.0
2,6,256,4200,24284.0
4,4,128,5200,12324.0
1,6,128,6300,23646.0
6,8,256,4800,19596.0
6,4,64,6000,7500.0
7,6,64,5100,7282.0
7,8,64,7900,7638.0
8,4,64,7500,6530.0
1,4,256,6700,31034.0
3,6,256,3700,22274.0
5,8,64,3400,8548.0
6,4,64,5500,7490.0
4,6,64,6200,8804.0
6,4,128,7400,11368.0
7,4,256,5200,18504.0
3,6,64,5100,10782.0
4,6,256,5700,20314.0
2,4,64,7100,12522.0
3,6,128,6300,14646.0
4,8,256,3400,20568.0
8,4,256,3500,17970.0
2,8,256,5400,24608.0
2,6,64,5700,12794.0
2,4,64,4600,12472.0
6,4,64,7400,7528.0
7,6,128,6700,11154.0
6,6,128,5500,11630.0
1,8,256,3100,31562.0
4,8,128,4400,12908.0
7,4,128,3600,10792.0
6,4,256,5300,19006.0
1,6,128,4800,23616.0
7,6,256,7100,18842.0
1,8,256,3000,31560.0
2,4,128,6200,16344.0
3,4,128,4100,14302.0
3,6,64,8000,10840.0
2,4,64,6700,12514.0
8,4,256,5600,18012.0
1,8,256,4900,31598.0
7,4,64,4600,6972.0
6,8,64,6800,8116.0
5,4,256,5300,19506.0
1,6,128,5300,23626.0
1,4,128,6500,23350.0
5,4,256,6500,19530.0
5,4,256,6800,19536.0
3,4,64,4300,10466.0
6,4,64,6400,7508.0
7,6,64,4000,7260.0
5,6,64,6700,8314.0
7,4,128,3200,10784.0
4,6,256,7400,20348.0
3,4,256,7800,22056.0
5,4,256,3300,19466.0
6,6,256,7400,19348.0
2,4,256,7800,24056.0
7,8,256,7900,19158.0
7,6,128,8000,11180.0
4,8,128,5300,12926.0
6,6,256,4200,19284.0
6,8,64,5500,8090.0
4,4,128,4400,12308.0
4,6,256,6800,20336.0
2,8,64,4800,13076.0
3,4,256,3500,21970.0
1,8,128,5700,23934.0
1,6,64,3500,19750.0
5,8,128,6300,12446.0
5,6,256,4300,19786.0
2,4,128,7500,16370.0
2,6,128,3500,16590.0
4,4,64,6200,8504.0
1,8,256,7300,31646.0
7,4,256,7400,18548.0
6,6,128,4300,11606.0
1,4,256,3300,30966.0
8,6,256,3500,18270.0
8,6,256,5000,18300.0
3,8,256,4400,22588.0
7,4,256,3200,18464.0
2,4,128,3900,16298.0
5,8,256,6600,20132.0
1,8,128,3300,23886.0
8,8,64,7300,7126.0
4,4,128,3500,12290.0
7,8,64,7200,7624.0
1,8,128,5800,23936.0
1,8,128,6100,23942.0
8,6,256,7200,18344.0
3,6,64,3600,10752.0
2,6,256,6700,24334.0
8,6,128,7700,10674.0
8,4,64,4500,6470.0
1,8,64,4800,20076.0
2,8,64,3100,13042.0
3,8,256,8000,22660.0
6,8,256,7200,19644.0
6,4,128,6300,11346.0
6,6,128,7600,11672.0
7,6,64,4800,7276.0
5,6,128,4100,12102.0
4,4,256,4500,19990.0
4,4,64,6200,8504.0
5,8,64,8000,8640.0
5,8,64,4200,8564.0
2,6,256,4200,24284.0
1,4,64,6400,19508.0
7,6,128,3600,11092.0
3,4,128,3400,14288.0
4,8,128,3900,12898.0
3,4,128,5400,14328.0
1,4,64,5700,19494.0
6,8,256,6100,19622.0
1,4,128,4800,23316.0
2,4,128,4900,16318.0
1,4,64,8000,19540.0
8,4,64,7800,6536.0
2,8,128,3000,16880.0
3,4,128,3800,14296.0
8,4,128,7500,10370.0
1,6,256,5200,31304.0
6,4,128,7000,11360.0
3,4,256,4900,21998.0
8,8,64,5900,7098.0
3,6,128,8000,14680.0
3,6,128,7700,14674.0
7,8,64,3000,7540.0
6,8,64,7300,8126.0
7,4,256,3300,18466.0
5,6,128,3200,12084.0
6,8,64,5700,8094.0
2,8,256,7800,24656.0
7,6,128,5300,11126.0
8,4,64,5900,6498.0
5,6,128,5600,12132.0
5,4,256,6600,19532.0
6,6,256,7200,19344.0
7,6,256,6100,18822.0
6,8,256,3200,19564.0
4,6,128,5400,12628.0
3,8,128,7300,14966.0
2,4,64,5600,12492.0
2,6,128,8000,16680.0
5,6,64,7200,8324.0
7,6,256,8000,18860.0
8,8,256,3400,18568.0
1,4,64,6400,19508.0
7,8,256,3300,19066.0
5,6,128,6000,12140.0
8,8,64,5300,7086.0
2,4,64,6600,12512.0
2,8,128,6200,16944.0
7,4,256,3400,18468.0
2,6,128,5700,16634.0
3,6,256,4700,22294.0
8,4,64,7600,6532.0
2,6,256,6200,24324.0
5,4,128,3600,11792.0
5,6,64,4300,8266.0
4,6,256,7700,20354.0
7,8,64,6100,7602.0
4,4,128,6900,12358.0
5,8,64,4600,8572.0
8,4,128,6200,10344.0
8,6,256,4600,18292.0
3,6,256,6200,22324.0
6,8,64,5400,8088.0
7,6,128,3800,11096.0
6,4,64,7500,7530.0
5,8,64,3400,8548.0
2,6,256,5600,24312.0
2,4,128,7400,16368.0
1,6,128,5800,23636.0
3,8,64,4600,11072.0
8,6,128,7500,10670.0
5,8,128,6000,12440.0
7,4,64,5100,6982.0
4,4,64,4600,8472.0
2,6,64,7800,12836.0
3,6,256,4700,22294.0
5,4,128,4400,11808.0
8,4,64,4800,6476.0
3,4,256,4400,21988.0
7,8,128,8000,11480.0
7,6,64,6800,7316.0
7,6,256,3100,18762.0
7,4,256,7200,18544.0
1,4,64,4200,19464.0
3,8,256,3900,22578.0
7,6,64,4800,7276.0
2,4,256,7500,24050.0
6,8,64,3000,8040.0
7,8,256,3800,19076.0
3,8,128,6200,14944.0
1,6,128,4200,23604.0
1,6,64,4000,19760.0
4,8,256,7000,20640.0
7,8,128,4000,11400.0
7,6,128,7400,11168.0
1,4,256,4200,30984.0
6,6,256,6100,19322.0
4,8,128,4900,12918.0
8,8,256,5200,18604.0
5,6,128,4300,12106.0
6,6,256,3700,19274.0
6,8,64,6900,8118.0
5,6,64,3900,8258.0
1,8,256,5000,31600.0
7,8,64,5500,7590.0
5,4,256,7200,19544.0
4,6,64,6200,8804.0
8,8,128,5700,10934.0
8,6,256,5600,18312.0
2,4,128,6800,16356.0
2,8,64,4500,13070.0
1,4,128,3600,23292.0
7,4,256,5600,18512.0
2,4,64,3300,12446.0
5,4,64,6800,8016.0
4,6,128,4900,12618.0
5,6,64,5400,8288.0
7,8,256,5900,19118.0
2,6,64,6100,12802.0
5,4,64,6300,8006.0
2,4,128,5500,16330.0
5,8,256,7600,20152.0
4,8,128,5500,12930.0
5,8,128,6900,12458.0
2,8,128,4900,16918.0
5,6,128,6100,12142.0
6,4,256,7100,19042.0
7,8,256,6900,19138.0
8,8,128,3300,10886.0
2,8,64,5300,13086.0
6,8,128,5700,11934.0
8,4,64,4600,6472.0
5,4,128,4300,11806.0
6,4,256,6500,19030.0
8,8,128,3300,10886.0
3,6,128,7200,14664.0
5,8,256,5300,20106.0
7,8,256,6400,19128.0
7,8,128,4200,11404.0
3,6,64,4900,10778.0
6,6,256,4600,19292.0
8,8,256,7300,18646.0
6,8,64,5800,8096.0
1,6,64,4500,19770.0
5,4,64,4100,7962.0
3,6,128,6300,14646.0
1,8,128,7700,23974.0
7,4,256,5300,18506.0
6,4,128,7200,11364.0
2,4,128,6500,16350.0
6,4,256,4200,18984.0
7,6,128,3000,11080.0
2,6,128,4800,16616.0
2,6,128,8000,16680.0
4,8,256,7100,20642.0
6,8,64,5300,8086.0
8,4,256,6000,18020.0
1,6,256,5600,31312.0
3,6,128,5400,14628.0
